Country,Year,AverageTemperature
Poland,1959,8.119333333333334
Poland,1960,7.779666666666667
Poland,1961,8.370541666666666
Poland,1962,6.867541666666667
Poland,1963,6.591708333333333
Poland,1964,7.673608695652174
Poland,1965,6.351875
Poland,1966,8.145916666666666
Poland,1967,8.539458333333334
Poland,1968,8.144565217391305
Poland,1969,6.643833333333333
Poland,1970,6.795875000000001
Poland,1971,7.72625
Poland,1972,7.772
Poland,1973,7.716083333333334
Poland,1974,8.417625
Poland,1975,8.701541666666667
Poland,1976,7.2454583333333344
Poland,1977,8.098125
Poland,1978,7.02925
Poland,1979,7.175541666666668
Poland,1980,6.564333333333334
Poland,1981,7.741083333333333
Poland,1982,8.294375
Poland,1983,8.741625
Poland,1984,7.716291666666667
Poland,1985,6.694500000000001
Poland,1986,7.3241249999999996
Poland,1987,6.544999999999999
Poland,1988,7.934913043478262
Poland,1989,9.162166666666666
Poland,1990,8.710782608695652
Poland,1991,8.09591304347826
Poland,1992,8.74975
Poland,1993,7.380260869565218
Poland,1994,8.878625
Poland,1995,8.39595652173913
Poland,1996,6.605666666666667
Poland,1997,7.377521739130435
Poland,1998,8.293166666666666
Poland,1999,8.852791666666667
Poland,2000,9.529541666666665
Poland,2001,8.57304347826087
Poland,2002,8.876826086956521
Poland,2003,8.336166666666667
Poland,2004,8.2935
Poland,2005,8.281166666666667
Poland,2006,8.666083333333333
Poland,2007,9.296375
Poland,2008,9.363000000000001
Poland,2009,8.532041666666666
Poland,2010,7.511375
Poland,2011,8.884
Poland,2012,8.482041666666666
Poland,2013,9.062125
